Study_numb,Paper,LeadAuthor,Year_Published,Title,URL,Location,Country,GPS_coordinates_extracted,GPS_Google,GPS_data,GPS_lat,GPS_long,Species,Common name,Taxa,OsHV_var,Year_Sampled,Field_Lab,Search_Strategy,Notes,GenBank Sequence
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Magallana gigas,,Pacific Oyster,OsHV-1,1999,Lab,Snowball,,
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Magallana gigas,,Pacific Oyster,OsHV-1,2000,Lab,Snowball,,
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Magallana gigas,,Pacific Oyster,OsHV-1,2001,Lab,Snowball,,
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Ostrea edulis,,Other oyster,OsHV-1,1997,Lab,Snowball,,
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Ostrea edulis,,Other oyster,OsHV-1,1998,Lab,Snowball,,
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Ostrea edulis,,Other oyster,OsHV-1,1999,Lab,Snowball,,
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Ostrea edulis,,Other oyster,OsHV-1,2000,Lab,Snowball,,
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Ostrea edulis,,Other oyster,OsHV-1,2001,Lab,Snowball,,
26,Arzul et al. 2001,Arzul,2001,Experimental herpes-like viral infections in marine bivalves: demonstration of interspecies transmission,https://www.int-res.com/articles/dao/46/d046p001.pdf,NA,NA,NA,NA,NA,NA,NA,Ostrea edulis,,Other oyster,OsHV-1,2002,Lab,Snowball,,
27,Renault & Arzul 2001,Renault,2001,Herpes-like virus infections in hatchery-reared bivalve larvae in Europe: speci®c viral DNA detection by PCR,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1046/j.1365-2761.2001.00282.x,NA,United Kingdom,NA,"53.637027, -4.747346","53.637027, -4.747346",53.637027,-4.747346,Magallana gigas,,Pacific Oyster,OsHV-1,1997,Field,Snowball,,
